id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,offenseTimeouts,defenseTimeouts,ppa
401507651104866401,40150765116,401507651,15,3,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 35, 'minutes': 13}",59,41,1,10,7,False,Rush,Isaiah Davis run for 7 yds to the HCrss 34,2022-12-10T19:19:07.000Z,3.0,3.0,0.4598399849082394
401507651104858301,40150765116,401507651,15,2,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 16, 'minutes': 14}",41,59,1,10,18,False,Rush,Isaiah Davis run for 18 yds to the HCrss 41 for a 1ST down,2022-12-10T19:18:25.000Z,3.0,3.0,1.4184927239019078
401507651104854901,40150765116,401507651,15,1,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 50, 'minutes': 14}",22,78,1,10,19,False,Pass Reception,Mark Gronowski pass complete to Jadon Janke for 19 yds to the SDkSt 41 for a 1ST down,2022-12-10T19:17:51.000Z,3.0,3.0,1.612972452542695
401507651104895501,40150765116,401507651,15,9,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 44, 'minutes': 10}",87,13,1,10,-5,False,Penalty,"SO DAKOTA ST Penalty, False Start (John O'Brian) to the HCrss 18",2022-12-10T19:23:40.000Z,3.0,3.0,
401507651104885901,40150765116,401507651,15,7,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 40, 'minutes': 11}",80,20,2,5,-5,False,Penalty,"SO DAKOTA ST Penalty, False Start (Zach Heins) to the HCrss 25",2022-12-10T19:22:04.000Z,3.0,3.0,
401507651103928401,40150765114,401507651,13,4,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,3,"{'seconds': 15, 'minutes': 7}",38,62,3,4,0,False,Pass Reception,"Mark Gronowski pass complete to Isaiah Davis for no gain to the SDkSt 38 SO DAKOTA ST Penalty, Illegal Block ( Yards) declined",2022-12-10T19:00:06.000Z,3.0,3.0,-0.625334151864684
401507651103915501,40150765114,401507651,13,2,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,3,"{'seconds': 44, 'minutes': 8}",32,68,1,10,5,False,Rush,Mark Gronowski run for 5 yds to the SDkSt 37,2022-12-10T18:57:35.000Z,3.0,3.0,0.1056805473653828
401507651103919901,40150765114,401507651,13,3,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,3,"{'seconds': 0, 'minutes': 8}",37,63,2,5,1,False,Rush,Isaiah Davis run for 1 yd to the SDkSt 38,2022-12-10T18:58:52.000Z,3.0,3.0,-0.8075854541680103
401507651103929701,40150765114,401507651,13,5,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,21,3,"{'seconds': 2, 'minutes': 7}",38,62,4,4,0,False,Punt,"Hunter Dustman punt for 39 yds, downed at the HCrss 23",2022-12-10T19:00:41.000Z,3.0,3.0,
401507651103849901,40150765113,401507651,12,1,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,14,3,"{'seconds': 0, 'minutes': 15}",35,65,1,10,17,False,Kickoff,"Hunter Dustman kickoff for 65 yds , Justin Shorter return for 17 yds to the HCrss 17",2022-12-10T18:45:25.000Z,3.0,3.0,
401507651102989103,40150765111,401507651,11,1,South Dakota State,MVFC,21,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 8, 'minutes': 1}",35,65,1,10,0,False,Kickoff,Hunter Dustman kickoff for 65 yds for a touchback,2022-12-10T18:17:03.000Z,1.0,1.0,
401507651102984601,4015076519,401507651,9,3,South Dakota State,MVFC,14,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 53, 'minutes': 1}",19,81,3,11,5,False,Rush,Amar Johnson run for 5 yds to the SDkSt 24,2022-12-10T18:13:53.000Z,1.0,2.0,0.01327375128424712
401507651102979901,4015076519,401507651,9,2,South Dakota State,MVFC,14,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 0, 'minutes': 2}",19,81,2,11,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Jaxon Janke,2022-12-10T18:13:12.000Z,1.0,2.0,-0.21903706809052714
401507651102976401,4015076519,401507651,9,1,South Dakota State,MVFC,14,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 35, 'minutes': 2}",20,80,1,10,-1,False,Rush,Mark Gronowski run for a loss of 1 yard to the SDkSt 19,2022-12-10T18:12:29.000Z,1.0,2.0,-0.6343354265717327
401507651102985501,4015076519,401507651,9,5,South Dakota State,MVFC,14,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 44, 'minutes': 1}",24,76,4,6,0,False,Punt,"Hunter Dustman punt for 49 yds , Jared Kreimer returns for no gain to the HCrss 27",2022-12-10T18:15:30.000Z,1.0,1.0,
401507651102984801,4015076519,401507651,9,4,South Dakota State,MVFC,14,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 51, 'minutes': 1}",24,76,4,6,0,False,Timeout,"Timeout HOLY CROSS, clock 01:51",2022-12-10T18:14:04.000Z,1.0,1.0,
401507651102948003,4015076518,401507651,8,1,South Dakota State,MVFC,14,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 19, 'minutes': 5}",35,65,1,10,0,False,Kickoff,Hunter Dustman kickoff for 65 yds for a touchback,2022-12-10T17:58:55.000Z,2.0,3.0,
401507651102918401,4015076517,401507651,7,3,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 15, 'minutes': 8}",39,61,2,4,29,False,Pass Reception,Mark Gronowski pass complete to Zach Heins for 29 yds to the HCrss 32 for a 1ST down,2022-12-10T17:54:37.000Z,2.0,3.0,2.1669090333086967
401507651102914701,4015076517,401507651,7,2,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 52, 'minutes': 8}",33,67,1,10,6,False,Rush,Isaiah Davis run for 6 yds to the SDkSt 39,2022-12-10T17:53:50.000Z,2.0,3.0,0.3906282102434897
401507651102925901,4015076517,401507651,7,4,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 40, 'minutes': 7}",68,32,1,10,7,False,Rush,Isaiah Davis run for 7 yds to the HCrss 25,2022-12-10T17:55:08.000Z,2.0,3.0,0.3684640561633454
401507651102928301,4015076517,401507651,7,5,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 16, 'minutes': 7}",75,25,2,3,12,False,Rush,Isaiah Davis run for 12 yds to the HCrss 13 for a 1ST down,2022-12-10T17:55:38.000Z,2.0,3.0,-0.03587384562023
401507651102935701,4015076517,401507651,7,6,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 42, 'minutes': 6}",87,13,1,10,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Tucker Kraft,2022-12-10T17:56:18.000Z,2.0,3.0,-0.3048472994988835
401507651102936401,4015076517,401507651,7,7,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 35, 'minutes': 6}",87,13,2,10,1,False,Rush,Isaiah Davis run for 1 yd to the HCrss 12,2022-12-10T17:56:50.000Z,2.0,3.0,-0.2445355355916945
401507651102944701,4015076517,401507651,7,8,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 52, 'minutes': 5}",88,12,3,9,9,False,Rush,Mark Gronowski run for 9 yds to the HCrss 3 for a 1ST down,2022-12-10T17:57:42.000Z,2.0,3.0,1.623860317405088
401507651102948001,4015076517,401507651,7,9,South Dakota State,MVFC,14,Holy Cross,South Dakota State,Holy Cross,Patriot,14,2,"{'seconds': 19, 'minutes': 5}",97,3,1,3,3,True,Rushing Touchdown,Isaiah Davis run for 3 yds for a TD (I. Davis Run For Two-point Conversion),2022-12-10T17:58:55.000Z,2.0,3.0,1.464451732731337
401507651101999902,4015076516,401507651,6,1,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,7,2,"{'seconds': 0, 'minutes': 15}",35,65,4,7,0,False,Kickoff,Hunter Dustman kickoff for 65 yds for a touchback,2022-12-10T17:41:13.000Z,2.0,3.0,
401507651101999101,4015076515,401507651,5,3,South Dakota State,MVFC,3,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 8, 'minutes': 0}",94,6,2,6,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Jaxon Janke,2022-12-10T17:35:10.000Z,3.0,3.0,-0.29509485739271
401507651101995301,4015076515,401507651,5,2,South Dakota State,MVFC,3,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 46, 'minutes': 0}",91,9,1,9,3,False,Rush,Amar Johnson run for 3 yds to the HCrss 6,2022-12-10T17:34:30.000Z,3.0,3.0,-0.10442916913547
401507651101999601,4015076515,401507651,5,5,South Dakota State,MVFC,3,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 3, 'minutes': 0}",94,6,3,6,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Landon Wolf,2022-12-10T17:36:58.000Z,2.0,3.0,-0.3038593850582816
401507651101987401,4015076515,401507651,5,1,South Dakota State,MVFC,3,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 25, 'minutes': 1}",47,53,1,10,44,False,Pass Reception,Mark Gronowski pass complete to Jaxon Janke for 44 yds to the HCrss 9 for a 1ST down,2022-12-10T17:33:49.000Z,3.0,3.0,1.6710616099268396
401507651101999903,4015076515,401507651,5,7,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 0, 'minutes': 0}",35,65,0,7,0,False,End Period,End of 1st Quarter,2022-12-10T17:41:13.000Z,2.0,3.0,
401507651101999901,4015076515,401507651,5,6,South Dakota State,MVFC,6,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 0, 'minutes': 0}",94,6,4,6,23,True,Field Goal Good,Hunter Dustman 23 yd FG GOOD,2022-12-10T17:37:42.000Z,2.0,3.0,
401507651101999102,4015076515,401507651,5,4,South Dakota State,MVFC,3,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 8, 'minutes': 0}",94,6,3,0,0,False,Timeout,"Timeout SO DAKOTA ST, clock 00:08",2022-12-10T17:35:10.000Z,2.0,3.0,
401507651101969202,4015076514,401507651,4,1,South Dakota State,MVFC,3,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 7, 'minutes': 3}",35,65,4,8,16,False,Kickoff,"Hunter Dustman kickoff for 59 yds , Justin Shorter return for 16 yds to the HCrss 22",2022-12-10T17:27:09.000Z,3.0,3.0,
401507651101968801,4015076513,401507651,3,8,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 11, 'minutes': 3}",88,12,3,8,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Tucker Kraft,2022-12-10T17:26:16.000Z,3.0,3.0,-0.4449278047871825
401507651101965401,4015076513,401507651,3,7,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 45, 'minutes': 3}",89,11,2,7,-1,False,Rush,Mark Gronowski run for a loss of 1 yard to the HCrss 12,2022-12-10T17:25:43.000Z,3.0,3.0,-0.390302636893567
401507651101957401,4015076513,401507651,3,6,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 25, 'minutes': 4}",86,14,1,10,3,False,Rush,Isaiah Davis run for 3 yds to the HCrss 11,2022-12-10T17:24:50.000Z,3.0,3.0,-0.1007251569352445
401507651101949501,4015076513,401507651,3,5,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 4, 'minutes': 5}",72,28,3,8,14,False,Rush,Mark Gronowski run for 14 yds to the HCrss 14 for a 1ST down,2022-12-10T17:24:09.000Z,3.0,3.0,1.2297561418985465
401507651101945601,4015076513,401507651,3,4,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 43, 'minutes': 5}",78,22,2,2,-6,False,Sack,Mark Gronowski sacked by Jake Reichwein for a loss of 6 yards to the HCrss 28,2022-12-10T17:23:33.000Z,3.0,3.0,-1.476082143805998
401507651101938101,4015076513,401507651,3,3,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 18, 'minutes': 6}",70,30,1,10,8,False,Rush,Isaiah Davis run for 8 yds to the HCrss 22,2022-12-10T17:22:53.000Z,3.0,3.0,0.512285959651141
401507651101929901,4015076513,401507651,3,2,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 0, 'minutes': 7}",57,43,1,10,13,False,Rush,Isaiah Davis run for 13 yds to the HCrss 30 for a 1ST down,2022-12-10T17:22:49.000Z,3.0,3.0,0.5381269550080832
401507651101969201,4015076513,401507651,3,9,South Dakota State,MVFC,3,Holy Cross,South Dakota State,Holy Cross,Patriot,7,1,"{'seconds': 7, 'minutes': 3}",88,12,4,8,29,True,Field Goal Good,Hunter Dustman 29 yd FG GOOD,2022-12-10T17:27:09.000Z,3.0,3.0,
401507651101884901,4015076511,401507651,1,7,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 50, 'minutes': 11}",51,49,2,8,4,False,Rush,Isaiah Davis run for 4 yds to the HCrss 45,2022-12-10T17:07:56.000Z,3.0,3.0,-0.16475819586392
401507651101876901,4015076511,401507651,1,6,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 30, 'minutes': 12}",49,51,1,10,2,False,Rush,Isaiah Davis run for 2 yds to the HCrss 49,2022-12-10T17:07:17.000Z,3.0,3.0,-0.643630697434087
401507651101869001,4015076511,401507651,1,5,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 9, 'minutes': 13}",34,66,3,2,15,False,Rush,Isaiah Davis run for 15 yds to the SDkSt 49 for a 1ST down,2022-12-10T17:06:35.000Z,3.0,3.0,2.3135761661644394
401507651101866201,4015076511,401507651,1,4,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 37, 'minutes': 13}",29,71,2,7,5,False,Pass Reception,Mark Gronowski pass complete to Tucker Kraft for 5 yds to the SDkSt 34,2022-12-10T17:06:06.000Z,3.0,3.0,0.0779242137507473
401507651101858301,4015076511,401507651,1,3,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 16, 'minutes': 14}",26,74,1,10,3,False,Rush,Mark Gronowski run for 3 yds to the SDkSt 29,2022-12-10T17:05:16.000Z,3.0,3.0,-0.30809127134716
401507651101855601,4015076511,401507651,1,2,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 43, 'minutes': 14}",16,84,1,10,10,False,Pass Reception,Mark Gronowski pass complete to Jaxon Janke for 10 yds to the SDkSt 26 for a 1ST down,2022-12-10T17:04:50.000Z,3.0,3.0,0.5725930147427087
401507651101915701,4015076511,401507651,1,13,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 42, 'minutes': 8}",75,25,3,5,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Tucker Kraft,2022-12-10T17:12:06.000Z,3.0,3.0,-0.765830676335364
401507651101908901,4015076511,401507651,1,12,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 10, 'minutes': 9}",70,30,2,10,5,False,Rush,Amar Johnson run for 5 yds to the HCrss 25,2022-12-10T17:11:35.000Z,3.0,3.0,0.0526462996348637
401507651101916301,4015076511,401507651,1,14,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 36, 'minutes': 8}",75,25,4,5,42,False,Field Goal Missed,Hunter Dustman 42 yd FG MISSED,2022-12-10T17:12:48.000Z,3.0,3.0,
401507651101888701,4015076511,401507651,1,8,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 12, 'minutes': 11}",55,45,3,4,3,False,Rush,Isaiah Davis run for 3 yds to the HCrss 42,2022-12-10T17:08:31.000Z,3.0,3.0,-0.4137052022334496
401507651101896101,4015076511,401507651,1,9,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 38, 'minutes': 10}",58,42,4,1,2,False,Rush,Mark Gronowski run for 2 yds to the HCrss 40 for a 1ST down,2022-12-10T17:09:15.000Z,3.0,3.0,1.9564121554870546
401507651101899501,4015076511,401507651,1,10,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 4, 'minutes': 10}",60,40,1,10,10,False,Pass Reception,Mark Gronowski pass complete to Jaxon Janke for 10 yds to the HCrss 30 for a 1ST down,2022-12-10T17:09:59.000Z,3.0,3.0,0.37480601101457
401507651101907101,4015076511,401507651,1,11,South Dakota State,MVFC,0,Holy Cross,South Dakota State,Holy Cross,Patriot,0,1,"{'seconds': 28, 'minutes': 9}",70,30,1,10,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Landon Wolf,2022-12-10T17:10:55.000Z,3.0,3.0,-0.557844891990525
401507651104986101,40150765120,401507651,19,2,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 38, 'minutes': 1}",77,23,2,10,0,False,Timeout,"Timeout SO DAKOTA ST, clock 01:38",2022-12-10T19:53:51.000Z,2.0,2.0,
401507651104986001,40150765120,401507651,19,1,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 39, 'minutes': 1}",77,23,1,10,0,False,Pass Reception,Mark Gronowski pass complete to Landon Wolf for no gain to the HCrss 23,2022-12-10T19:53:43.000Z,3.0,2.0,-0.4181180581276075
401507651104986601,40150765120,401507651,19,3,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 33, 'minutes': 1}",77,23,2,10,1,False,Rush,Amar Johnson run for 1 yd to the HCrss 22,2022-12-10T19:55:14.000Z,2.0,2.0,-0.4129227180382546
401507651104987601,40150765120,401507651,19,5,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 23, 'minutes': 1}",78,22,3,9,1,False,Rush,Amar Johnson run for 1 yd to the HCrss 21,2022-12-10T19:55:57.000Z,2.0,1.0,-0.5803451529384951
401507651104995401,40150765120,401507651,19,6,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 45, 'minutes': 0}",79,21,4,8,0,False,Timeout,"Timeout SO DAKOTA ST, clock 00:45",2022-12-10T19:57:29.000Z,1.0,1.0,
401507651104986701,40150765120,401507651,19,4,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 32, 'minutes': 1}",78,22,3,9,0,False,Timeout,"Timeout HOLY CROSS, clock 01:32",2022-12-10T19:55:22.000Z,2.0,1.0,
401507651104976003,40150765119,401507651,18,1,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 39, 'minutes': 2}",35,65,2,6,0,False,Kickoff,Hunter Dustman kickoff for 65 yds for a touchback,2022-12-10T19:14:55.000Z,3.0,2.0,
401507651104976001,40150765118,401507651,17,8,South Dakota State,MVFC,35,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 39, 'minutes': 2}",82,18,2,6,18,True,Rushing Touchdown,Mark Gronowski run for 18 yds for a TD (Hunter Dustman KICK),2022-12-10T19:14:55.000Z,3.0,2.0,2.677109020987793
401507651104975301,40150765118,401507651,17,6,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 46, 'minutes': 2}",78,22,1,10,4,False,Rush,Mark Gronowski run for 4 yds to the HCrss 18,2022-12-10T19:14:55.000Z,3.0,3.0,-0.029486254339333
401507651104968401,40150765118,401507651,17,5,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 15, 'minutes': 3}",76,24,3,1,2,False,Rush,Isaiah Davis run for 2 yds to the HCrss 22 for a 1ST down,2022-12-10T19:41:18.000Z,3.0,3.0,0.233800025839484
401507651104959501,40150765118,401507651,17,4,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 4, 'minutes': 4}",67,33,2,10,9,False,Pass Reception,Mark Gronowski pass complete to Jadon Janke for 9 yds to the HCrss 24,2022-12-10T19:40:37.000Z,3.0,3.0,0.6567789771681734
401507651104958501,40150765118,401507651,17,3,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 14, 'minutes': 4}",67,33,1,10,0,False,Pass Incompletion,Mark Gronowski pass incomplete to Zach Heins,2022-12-10T19:39:42.000Z,3.0,3.0,-0.6351269961541294
401507651104954901,40150765118,401507651,17,2,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 50, 'minutes': 4}",40,60,2,2,27,False,Rush,Isaiah Davis run for 27 yds to the HCrss 33 for a 1ST down,2022-12-10T19:38:48.000Z,3.0,3.0,1.595735686113736
401507651104946301,40150765118,401507651,17,1,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 36, 'minutes': 5}",32,68,1,10,8,False,Rush,Isaiah Davis run for 8 yds to the SDkSt 40,2022-12-10T19:38:03.000Z,3.0,3.0,1.0205002560261356
401507651104899103,40150765117,401507651,16,1,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 8, 'minutes': 10}",35,65,2,15,0,False,Kickoff,Hunter Dustman kickoff for 51 yds,2022-12-10T19:28:53.000Z,3.0,3.0,
401507651104899101,40150765116,401507651,15,11,South Dakota State,MVFC,28,Holy Cross,South Dakota State,Holy Cross,Patriot,21,4,"{'seconds': 8, 'minutes': 10}",82,18,2,15,18,True,Passing Touchdown,Mark Gronowski pass complete to Jaxon Janke for 18 yds for a TD (Hunter Dustman KICK),2022-12-10T19:25:33.000Z,3.0,3.0,3.195582045106688
401507670101886901,4015076702,401507670,2,4,Montana State,Big Sky,0,William & Mary,Montana State,William & Mary,CAA,0,1,"{'seconds': 30, 'minutes': 11}",28,72,4,2,-2,False,Punt,"Bryce Leighton punt for 48 yds , Caylin Newton returns for a loss of 2 yards to the WmMry 22",2022-12-10T03:25:19.000Z,3.0,3.0,
